	words	labels	times	sentence_id
46	2005	B	 	36
47	nie	B	 	36
48	był	B	 	36
49	też	B	 	36
50	felietonistą	B	 	36
51	wprost	,	 	36
52	tylko	B	 	36
53	publikował	B	 	36
54	tam	B	 	36
55	artykuły	.	 	36
56	falassion	B	 	36
57	koniecznie	B	 	36
58	trzeba	B	 	36
59	napisać	B	 	36
60	o	B	 	36
61	tym	:	 	36
62	fantastyka	B	 	36
63	nowa	B	 	36
64	fantastyka	B	 	36
65	czy	B	 	36
66	mi	B	 	36
67	się	B	 	36
68	tylko	B	 	36
69	wydaje	,	 	36
70	czy	B	 	36
71	p	.	 	36
72	ziemkiewicz	B	 	36
73	pisał	,	 	36
74	a	B	 	36
75	może	B	 	36
76	nawet	B	 	36
77	i	B	 	36
78	był	B	 	36
79	rednaczem	B	 	36
80	któregoś	B	 	36
81	z	B	 	36
82	tych	B	 	36
83	pism	?	 	36
84	pozdrawiam	,	 	36
85	batwing	B	 	36
86	nie	B	 	36
87	wiem	,	 	36
88	ale	B	 	36
89	jeżeli	B	 	36
90	nie	B	 	36
91	był	,	 	36
92	to	B	 	36
93	nie	B	 	36
94	wiem	B	 	36
95	co	B	 	36
96	robi	B	 	36
97	informacja	B	 	36
98	o	B	 	36
99	nim	B	 	36
100	jako	B	 	36
101	""""	B	 	36
102	działaczu	B	 	36
103	fandomu	B	 	36
104	""""	.	 	36
105	kamil	B	 	36
106	""""	B	 	36
107	kamulec	B	 	36
108	""""	B	 	36
109	odznaczenia	B	 	36
110	i	B	 	36
111	nagrody	B	 	36
112	a	B	 	36
113	może	B	 	36
114	by	B	 	36
115	tak	B	 	36
116	zajdla	B	 	36
117	trzykrotnego	B	 	36
118	umieścić	B	 	36
119	w	B	 	36
120	sekcji	B	 	36
121	""""	B	 	36
122	odznaczenia	B	 	36
123	i	B	 	36
124	nagrody	B	 	36
125	""""	?	 	36
126	wycięty	B	 	36
127	fragment	,	 	36
128	niepotrzebne	B	 	36
129	uwagi	B	 	36
130	godaidajesz	B	 	36
131	ja	B	 	36
132	popieram	.	 	36
133	a	B	 	36
134	wycięte	B	 	36
135	powyżej	B	 	36
136	uwagi	B	 	36
137	niepotrzebne	B	 	36
138	były	.	 	36
139	tv	-	 	36
140	trwam	B	 	36
141	i	B	 	36
142	rm	B	 	36
143	dopisywanie	B	 	36
144	okazjonalna	B	 	36
145	współpracy	B	 	36
146	z	B	 	36
147	tymi	B	 	36
148	rozgłośniami	,	 	36
149	a	B	 	36
150	nie	B	 	36
151	wymienianie	B	 	36
152	innych	,	 	36
153	gdzie	B	 	36
154	raz	B	 	36
155	się	B	 	36
156	pojawia	B	 	36
157	jako	B	 	36
158	gość	B	 	36
159	komentator	B	 	36
160	to	B	 	36
161	naruszenie	B	 	36
162	pov	.	 	36
163	akapit	B	 	36
164	wspomina	B	 	36
165	o	B	 	36
166	stałych	B	 	36
167	audycjach	B	 	36
168	rubrykach	.	 	36
169	czy	B	 	36
170	raz	B	 	36
171	ma	B	 	36
172	stałą	B	 	36
173	audycję	B	 	36
174	w	B	 	36
175	trwam	B	 	36
176	lub	B	 	36
177	rm	?	 	36
0	usterka	B	 	37
1	przyrządów	B	 	37
2	mierniczych	B	 	37
3	uniemożliwia	B	 	37
4	potwierdzenie	B	 	37
5	stanu	B	 	37
6	reaktora	B	 	37
7	nr	B	 	37
8	3	B	 	37
9	japońskiej	B	 	37
10	elektrowni	B	 	37
11	jądrowej	B	 	37
12	fukushima	B	 	37
13	daiichi	,	 	37
14	automatycznie	B	 	37
15	wyłączonego	B	 	37
16	w	B	 	37
17	trakcie	B	 	37
18	niedawnego	B	 	37
19	trzęsienia	B	 	37
20	ziemi	.	 	37
21	nie	B	 	37
22	można	B	 	37
23	potwierdzić	B	 	37
24	rezultatów	B	 	37
25	rozpoczętego	B	 	37
26	w	B	 	37
27	niedzielę	B	 	37
28	rano	B	 	37
29	wstrzykiwania	B	 	37
30	wody	B	 	37
31	morskiej	B	 	37
32	do	B	 	37
33	reaktora	B	 	37
34	nr	B	 	37
35	3	B	 	37
36	ej	B	 	37
37	fukushima	B	 	37
38	daiichi	.	 	37
39	w	B	 	37
40	niedziele	B	 	37
41	nad	B	 	37
42	ranem	B	 	37
43	operator	B	 	37
44	reaktora	,	 	37
45	firma	B	 	37
46	tepco	,	 	37
47	ogłosiła	B	 	37
48	stan	B	 	37
49	alarmowy	B	 	37
50	związany	B	 	37
51	z	B	 	37
52	tym	B	 	37
53	reaktorem	.	 	37
54	zdarzyła	B	 	37
55	się	B	 	37
56	w	B	 	37
57	nim	B	 	37
58	awaria	B	 	37
59	tak	B	 	37
60	jak	B	 	37
61	w	B	 	37
62	bloku	B	 	37
63	nr	B	 	37
64	1	,	 	37
65	tj	.	 	37
66	awaria	B	 	37
67	zapasowego	B	 	37
68	systemu	B	 	37
69	chłodzenia	.	 	37
70	inżynierowie	B	 	37
71	wlali	B	 	37
72	do	B	 	37
73	reaktora	B	 	37
74	słodką	B	 	37
75	wodę	B	 	37
76	z	B	 	37
77	dodatkiem	B	 	37
78	boru	,	 	37
79	hamującego	B	 	37
80	reakcje	B	 	37
81	jądrowe	.	 	37
82	następnie	B	 	37
83	zaczęli	B	 	37
84	wstrzykiwać	B	 	37
85	do	B	 	37
86	rdzenia	B	 	37
87	reaktora	B	 	37
88	słoną	B	 	37
89	wodę	,	 	37
90	w	B	 	37
91	celu	B	 	37
92	jego	B	 	37
93	dalszego	B	 	37
94	schłodzenia	.	 	37
95	o	B	 	37
96	20	:	 	37
97	00	B	 	37
98	czasu	B	 	37
99	lokalnego	B	 	37
100	sekretarz	B	 	37
101	rządu	,	 	37
102	yukio	B	 	37
103	edano	,	 	37
104	powiedział	,	 	37
105	że	B	 	37
106	początkowo	B	 	37
107	poziom	B	 	37
108	wody	B	 	37
109	w	B	 	37
110	reaktorze	B	 	37
111	rósł	,	 	37
112	ale	B	 	37
113	potem	B	 	37
114	zatrzymał	B	 	37
115	się	,	 	37
116	mimo	B	 	37
117	dalszego	B	 	37
118	wlewania	B	 	37
119	wody	.	 	37
120	oznacza	B	 	37
121	to	,	 	37
122	że	B	 	37
123	usterce	B	 	37
124	uległ	B	 	37
125	miernik	B	 	37
126	poziomu	B	 	37
127	wody	.	 	37
128	japońskie	B	 	37
129	forum	B	 	37
130	przemysłu	B	 	37
131	atomowego	B	 	37
132	powiedziało	,	 	37
133	że	B	 	37
134	tym	B	 	37
135	samym	B	 	37
136	niemożliwe	B	 	37
137	jest	B	 	37
138	potwierdzenie	B	 	37
139	poziomu	B	 	37
140	wody	.	 	37
141	niezależnie	B	 	37
142	od	B	 	37
143	usterki	B	 	37
144	miernika	B	 	37
145	poziomu	B	 	37
146	wody	B	 	37
147	w	B	 	37
148	reaktorze	B	 	37
149	nastąpiła	B	 	37
150	również	B	 	37
151	usterka	B	 	37
152	zaworu	B	 	37
153	wentylującego	,	 	37
154	co	B	 	37
155	uniemożliwia	B	 	37
156	przeprowadzenie	B	 	37
157	zapowiadanego	B	 	37
158	wcześniej	B	 	37
159	kontrolowanego	B	 	37
160	upustu	B	 	37
161	pary	B	 	37
162	z	B	 	37
163	komory	B	 	37
164	reaktora	.	 	37
165	pomiary	B	 	37
166	wokół	B	 	37
167	elektrowni	B	 	37
168	nie	B	 	37
169	wykazują	B	 	37
170	wzrostu	B	 	37
171	promieniowania	,	 	37
172	ale	B	 	37
173	nakaz	B	 	37
174	ewakuacji	B	 	37
175	ludności	B	 	37
176	w	B	 	37
177	promieniu	B	 	37
178	20	B	 	37
179	km	B	 	37
180	pozostaje	B	 	37
181	w	B	 	37
182	mocy	.	 	37
0	francuzka	B	 	38
1	amelie	B	 	38
2	mauresmo	,	 	38
3	czwarta	B	 	38
4	rakieta	B	 	38
5	świata	,	 	38
6	przegrała	B	 	38
7	w	B	 	38
8	pierwszym	B	 	38
9	swoim	B	 	38
10	meczu	B	 	38
11	turnieju	B	 	38
12	tenisistek	B	 	38
13	w	B	 	38
14	rzymie	.	 	38
15	jej	B	 	38
16	pogromczynią	B	 	38
17	okazała	B	 	38
18	się	B	 	38
19	australijka	B	 	38
20	samantha	B	 	38
21	stosur	,	 	38
22	wiceliderka	B	 	38
23	rankingu	B	 	38
24	deblistek	.	 	38
25	wynik	B	 	38
26	meczu	:	 	38
27	7	B	 	38
28	5	B	 	38
29	6	B	 	38
30	7	B	 	38
31	7	B	 	38
32	6	B	 	38
33	konfrontacja	B	 	38
34	trwała	B	 	38
35	blisko	B	 	38
36	dwie	B	 	38
37	godziny	B	 	38
38	i	B	 	38
39	pięćdziesiąt	B	 	38
40	minut	.	 	38
41	stosur	B	 	38
42	prosperował	B	 	38
43	dziś	B	 	38
44	wyśmienicie	B	 	38
45	serwis	,	 	38
46	miała	B	 	38
47	72	B	 	38
48	%	B	 	38
49	trafionego	B	 	38
50	pierwszego	B	 	38
51	podania	,	 	38
52	zaserwowała	B	 	38
53	dziesięć	B	 	38
54	asów	,	 	38
55	wygrała	B	 	38
56	67	B	 	38
57	%	B	 	38
58	piłek	B	 	38
59	z	B	 	38
60	pierwszego	B	 	38
61	podania	B	 	38
62	i	B	 	38
63	58	B	 	38
64	%	B	 	38
65	z	B	 	38
66	drugiego	.	 	38
67	ogółem	B	 	38
68	wygrała	B	 	38
69	132	B	 	38
70	punkty	B	 	38
71	przy	B	 	38
72	128	B	 	38
73	wygranych	B	 	38
74	przez	B	 	38
75	francuzkę	.	 	38
76	mauresmo	B	 	38
77	powraca	B	 	38
78	do	B	 	38
79	tenisa	B	 	38
80	po	B	 	38
81	dwumiesięcznej	B	 	38
82	przerwie	,	 	38
83	spowodowanej	B	 	38
84	operacją	B	 	38
85	usunięcia	B	 	38
86	wyrostka	B	 	38
87	robaczkowego	.	 	38
88	w	B	 	38
89	ubiegłym	B	 	38
90	tygodniu	B	 	38
91	grała	B	 	38
92	w	B	 	38
93	berlinie	,	 	38
94	ale	B	 	38
95	została	B	 	38
96	pokonana	B	 	38
97	w	B	 	38
98	trzeciej	B	 	38
99	rundzie	B	 	38
100	przez	B	 	38
101	julię	B	 	38
102	wakulenko	.	 	38
103	stosur	B	 	38
104	spotka	B	 	38
105	się	B	 	38
106	w	B	 	38
107	trzeciej	B	 	38
108	rundzie	B	 	38
109	ze	B	 	38
110	szwajcarką	B	 	38
111	patty	B	 	38
112	schnyder	.	 	38
113	australijka	B	 	38
114	nie	B	 	38
115	ma	B	 	38
116	na	B	 	38
117	koncie	B	 	38
118	wygranych	B	 	38
119	turniejów	B	 	38
120	w	B	 	38
121	grze	B	 	38
122	pojedynczej	B	 	38
123	przy	B	 	38
124	ponad	B	 	38
125	trzydziestu	B	 	38
126	tytułach	B	 	38
127	w	B	 	38
128	grze	B	 	38
129	podwójnej	B	 	38
130	i	B	 	38
131	jednym	B	 	38
132	w	B	 	38
133	grze	B	 	38
134	mieszanej	.	 	38
135	trzykrotnie	B	 	38
136	była	B	 	38
137	w	B	 	38
138	finałach	B	 	38
139	imprez	B	 	38
140	zawodowych	:	 	38
141	w	B	 	38
142	2005	B	 	38
143	roku	B	 	38
144	w	B	 	38
145	gold	B	 	38
146	coast	B	 	38
147	i	B	 	38
148	sydney	B	 	38
149	oraz	B	 	38
150	w	B	 	38
151	2006	B	 	38
152	w	B	 	38
153	pradze	.	 	38
154	w	B	 	38
155	poprzednich	B	 	38
156	pięciu	B	 	38
157	konfrontacjach	B	 	38
158	z	B	 	38
159	francuzką	B	 	38
160	nie	B	 	38
161	zdołała	B	 	38
162	nawet	B	 	38
163	wygrać	B	 	38
164	seta	.	 	38
165	z	B	 	38
166	turnieju	B	 	38
167	na	B	 	38
168	etapie	B	 	38
169	drugiej	B	 	38
170	rundy	B	 	38
171	odpadła	B	 	38
172	natomiast	B	 	38
173	jedna	B	 	38
174	z	B	 	38
175	większych	B	 	38
176	nadziei	B	 	38
177	gospodarzy	B	 	38
178	na	B	 	38
179	dobry	B	 	38
180	wynik	-	 	38
181	mara	B	 	38
182	santangelo	.	 	38
183	przegrała	B	 	38
184	z	B	 	38
185	rozstawioną	B	 	38
186	z	B	 	38
187	numerem	B	 	38
188	drugim	B	 	38
189	rosjanką	B	 	38
190	swietłaną	B	 	38
191	kuzniecową	B	 	38
192	3636	B	 	38
193	numer	B	 	38
194	trzy	B	 	38
195	turnieju	,	 	38
196	jelena	B	 	38
197	janković	,	 	38
198	ograła	B	 	38
199	tamirę	B	 	38
200	paszek	B	 	38
201	6364	B	 	38
202	dinara	B	 	38
203	safina	B	 	38
204	pokonała	B	 	38
205	kaię	B	 	38
206	kanepi	.	 	38
207	anna	B	 	38
208	czakwetadze	B	 	38
209	ograła	B	 	38
210	yan	B	 	38
211	zi	.	 	38
212	w	B	 	38
213	trzeciej	B	 	38
214	rundzie	B	 	38
215	są	B	 	38
216	także	B	 	38
217	daniela	B	 	38
218	hantuchova	,	 	38
219	jelena	B	 	38
220	dementiewa	,	 	38
221	shahar	B	 	38
222	peer	B	 	38
223	i	B	 	38
224	anabel	B	 	38
225	medina	B	 	38
226	garrigues	,	 	38
227	która	B	 	38
228	pokonała	B	 	38
229	katarinę	B	 	38
230	srebotnik	.	 	38
231	jedną	B	 	38
232	z	B	 	38
233	dwóch	B	 	38
234	pozostałych	B	 	38
235	w	B	 	38
236	turnieju	B	 	38
237	włoszek	B	 	38
238	jest	B	 	38
239	szczęśliwa	B	 	38
240	przegrana	B	 	38
241	z	B	 	38
242	eliminacji	,	 	38
243	nathalie	B	 	38
244	vierin	,	 	38
245	która	B	 	38
246	wyeliminowała	B	 	38
247	rosyjską	B	 	38
248	kwalifikantkę	B	 	38
249	galinę	B	 	38
250	woskobojewą	B	 	38
251	4	B	 	38
252	6	B	 	38
253	6	B	 	38
254	4	B	 	38
255	6	B	 	38
256	4	B	 	38
0	w	B	 	39
1	czwartek	B	 	39
2	w	B	 	39
3	warszawskim	B	 	39
4	centrum	B	 	39
5	olimpijskim	B	 	39
6	odbyła	B	 	39
7	się	B	 	39
8	konferencja	B	 	39
9	prasowa	B	 	39
10	inaugurująca	B	 	39
11	sezon	B	 	39
12	kolarski	B	 	39
13	2007	B	 	39
14	na	B	 	39
15	spotkaniu	B	 	39
16	poza	B	 	39
17	przedstawicielami	B	 	39
18	organizatora	-	 	39
19	polskiego	B	 	39
20	związku	B	 	39
21	kolarskiego	-	 	39
22	byli	B	 	39
23	obecni	B	 	39
24	dyrektorzy	B	 	39
25	czołowych	B	 	39
26	polskich	B	 	39
27	wyścigów	B	 	39
28	kolarskich	,	 	39
29	szefowie	B	 	39
30	najlepszych	B	 	39
31	krajowych	B	 	39
32	ekip	,	 	39
33	byłe	B	 	39
34	gwiazdy	B	 	39
35	kolarstwa	B	 	39
36	oraz	B	 	39
37	przedstawiciele	B	 	39
38	mediów	.	 	39
39	początek	B	 	39
40	spotkania	B	 	39
41	stał	B	 	39
42	pod	B	 	39
43	znakiem	B	 	39
44	informacji	B	 	39
45	z	B	 	39
46	pzkol	.	 	39
47	prezes	B	 	39
48	wojciech	B	 	39
49	walkiewicz	B	 	39
50	poinformował	B	 	39
51	zgromadzonych	,	 	39
52	że	B	 	39
53	podpisana	B	 	39
54	została	B	 	39
55	umowa	B	 	39
56	z	B	 	39
57	głównym	B	 	39
58	wykonawcą	B	 	39
59	toru	B	 	39
60	kolarskiego	B	 	39
61	w	B	 	39
62	pruszkowie	-	 	39
63	ralfem	B	 	39
64	schurmannem	-	 	39
65	na	B	 	39
66	mocy	B	 	39
67	której	B	 	39
68	instalacja	B	 	39
69	drewnianego	B	 	39
70	toru	B	 	39
71	zostanie	B	 	39
72	zakończona	B	 	39
73	do	B	 	39
74	16	B	 	39
75	października	B	 	39
76	bieżącego	B	 	39
77	roku	.	 	39
78	to	B	 	39
79	bardzo	B	 	39
80	dobra	B	 	39
81	wiadomość	B	 	39
82	w	B	 	39
83	perspektywie	B	 	39
84	planowanych	B	 	39
85	na	B	 	39
86	przyszły	B	 	39
87	rok	B	 	39
88	w	B	 	39
89	polsce	B	 	39
90	mistrzostw	B	 	39
91	europy	.	 	39
92	przedstawione	B	 	39
93	zostały	B	 	39
94	także	B	 	39
95	warunki	B	 	39
96	kwalifikacji	B	 	39
97	zawodników	B	 	39
98	reprezentujących	B	 	39
99	poszczególne	B	 	39
100	dyscypliny	B	 	39
101	kolarskie	B	 	39
102	do	B	 	39
103	przyszłorocznych	B	 	39
104	igrzysk	B	 	39
105	olimpijskich	B	 	39
106	w	B	 	39
107	pekinie	.	 	39
108	kolejnym	B	 	39
109	punktem	B	 	39
110	programu	B	 	39
111	konferencji	B	 	39
112	były	B	 	39
113	wystąpienia	B	 	39
114	dyrektorów	B	 	39
115	czołowych	B	 	39
116	polskich	B	 	39
117	wyścigów	,	 	39
118	którzy	B	 	39
119	zapraszali	B	 	39
120	zgromadzonych	B	 	39
121	do	B	 	39
122	uczestnictwa	B	 	39
123	w	B	 	39
124	tych	B	 	39
125	imprezach	,	 	39
126	a	B	 	39
127	także	B	 	39
128	zdradzali	B	 	39
129	pierwsze	B	 	39
130	informacje	B	 	39
131	o	B	 	39
132	swoich	B	 	39
133	wyścigach	.	 	39
134	podczas	B	 	39
135	spotkania	B	 	39
136	zaprezentowano	B	 	39
137	także	B	 	39
138	tegoroczną	B	 	39
139	imprezę	B	 	39
140	w	B	 	39
141	wałbrzychu	,	 	39
142	gdzie	B	 	39
143	na	B	 	39
144	zamku	B	 	39
145	książ	B	 	39
146	odbędą	B	 	39
147	się	B	 	39
148	mistrzostwa	B	 	39
149	europy	B	 	39
150	w	B	 	39
151	trialu	.	 	39
152	tradycyjne	B	 	39
153	otwarcie	B	 	39
154	sezonu	B	 	39
155	w	B	 	39
156	polsce	B	 	39
157	już	B	 	39
158	1	B	 	39
159	kwietnia	,	 	39
160	jak	B	 	39
161	zwykle	B	 	39
162	w	B	 	39
163	sobótce	,	 	39
164	dzień	B	 	39
165	wcześniej	B	 	39
166	jednak	B	 	39
167	odbędzie	B	 	39
168	się	B	 	39
169	kryterium	B	 	39
170	w	B	 	39
171	dzierżoniowie	-	 	39
172	pierwszy	B	 	39
173	wyścig	B	 	39
174	w	B	 	39
175	sezonie	B	 	39
176	2007	B	 	39
0	franco	B	 	40
1	frattini	,	 	40
2	komisarz	B	 	40
3	ds	.	 	40
4	sprawiedliwości	B	 	40
5	w	B	 	40
6	unii	B	 	40
7	europejskiej	B	 	40
8	powiedział	,	 	40
9	że	B	 	40
10	wszystkie	B	 	40
11	kraje	B	 	40
12	potrzebują	B	 	40
13	bliższej	B	 	40
14	współpracy	B	 	40
15	w	B	 	40
16	zakresie	B	 	40
17	walki	B	 	40
18	z	B	 	40
19	terroryzmem	.	 	40
20	w	B	 	40
21	związku	B	 	40
22	z	B	 	40
23	tym	B	 	40
24	zostaną	B	 	40
25	wyznaczone	B	 	40
26	nowe	B	 	40
27	kierunki	B	 	40
28	działania	.	 	40
29	przedstawił	B	 	40
30	on	B	 	40
31	plan	B	 	40
32	dotyczący	B	 	40
33	udostępniania	B	 	40
34	przez	B	 	40
35	poszczególne	B	 	40
36	kraje	B	 	40
37	danych	B	 	40
38	pasażerów	B	 	40
39	linii	B	 	40
40	lotniczych	.	 	40
41	dane	B	 	40
42	osób	B	 	40
43	przylatujących	B	 	40
44	na	B	 	40
45	teren	B	 	40
46	ue	B	 	40
47	byłyby	B	 	40
48	przekazywane	B	 	40
49	agencjom	B	 	40
50	związanym	B	 	40
51	z	B	 	40
52	bezpieczeństwem	.	 	40
53	franco	B	 	40
54	frattini	B	 	40
55	podkreślił	,	 	40
56	ze	B	 	40
57	podjęcie	B	 	40
58	nowych	B	 	40
59	kroków	B	 	40
60	jest	B	 	40
61	związane	B	 	40
62	z	B	 	40
63	zamachami	B	 	40
64	w	B	 	40
65	wielkiej	B	 	40
66	brytanii	B	 	40
67	i	B	 	40
68	bombą	B	 	40
69	w	B	 	40
70	jemenie	.	 	40
71	poinformował	,	 	40
72	że	B	 	40
73	wystąpi	B	 	40
74	z	B	 	40
75	poselskim	B	 	40
76	projektem	B	 	40
77	uchwały	B	 	40
78	w	B	 	40
79	tej	B	 	40
80	sprawie	B	 	40
81	w	B	 	40
82	październiku	.	 	40
83	chce	B	 	40
84	on	B	 	40
85	aby	B	 	40
86	w	B	 	40
87	krajach	B	 	40
88	ue	B	 	40
89	funkcjonował	B	 	40
90	system	B	 	40
91	european	B	 	40
92	passenger	B	 	40
93	name	B	 	40
94	record	-	 	40
95	podobny	B	 	40
96	do	B	 	40
97	działającego	B	 	40
98	w	B	 	40
99	stanach	B	 	40
100	zjednoczonych	-	 	40
101	dotyczący	B	 	40
102	informacji	B	 	40
103	o	B	 	40
104	pasażerach	.	 	40
105	w	B	 	40
106	sprawie	B	 	40
107	dzielenia	B	 	40
108	się	B	 	40
109	danymi	B	 	40
110	pasażerskimi	B	 	40
111	ze	B	 	40
112	stanami	B	 	40
113	zjednoczonymi	B	 	40
114	porozumiano	B	 	40
115	się	B	 	40
116	w	B	 	40
117	ubiegłym	B	 	40
118	tygodniu	.	 	40
119	pomimo	,	 	40
120	że	B	 	40
121	wiele	B	 	40
122	państw	B	 	40
123	ue	B	 	40
124	wyrażało	B	 	40
125	zaniepokojenie	B	 	40
126	naruszaniem	B	 	40
127	prywatności	B	 	40
128	podróżujących	,	 	40
129	frattini	B	 	40
130	powiedział	,	 	40
131	że	B	 	40
132	""""	B	 	40
133	musimy	B	 	40
134	mieć	B	 	40
135	europejskie	B	 	40
136	pnr	B	 	40
137	""""	.	 	40
138	inne	B	 	40
139	propozycje	B	 	40
140	zapobiegające	B	 	40
141	terroryzmowi	B	 	40
142	obejmują	B	 	40
143	stworzenie	B	 	40
144	szybkiego	B	 	40
145	systemu	B	 	40
146	informującego	B	 	40
147	o	B	 	40
148	skradzionych	B	 	40
149	materiałach	B	 	40
150	wybuchowych	B	 	40
151	i	B	 	40
152	sieci	B	 	40
153	punktów	B	 	40
154	rozmieszczenia	B	 	40
155	bomb	.	 	40
156	w	B	 	40
157	planach	B	 	40
158	jest	B	 	40
159	również	B	 	40
160	zmiana	B	 	40
161	regulacji	B	 	40
162	prawnych	B	 	40
163	tak	B	 	40
164	aby	B	 	40
165	osoba	B	 	40
166	rozpowszechniająca	B	 	40
167	instrukcję	B	 	40
168	produkcji	B	 	40
169	bomb	B	 	40
170	była	B	 	40
171	sądzona	B	 	40
172	za	B	 	40
173	popełnienie	B	 	40
174	przestępstwa	.	 	40
175	franco	B	 	40
176	frattini	B	 	40
177	stwierdził	,	 	40
178	że	B	 	40
179	plan	B	 	40
180	działania	B	 	40
181	powinien	B	 	40
182	powstać	B	 	40
183	jak	B	 	40
184	najszybciej	B	 	40
185	ponieważ	B	 	40
186	w	B	 	40
187	ue	B	 	40
188	brakuje	B	 	40
189	systemu	,	 	40
190	który	B	 	40
191	stawi	B	 	40
192	czoło	B	 	40
193	terroryzmowi	B	 	40
194	na	B	 	40
195	europejskim	B	 	40
196	poziomie	.	 	40
0	rosyjska	B	 	41
1	agencja	B	 	41
2	kosmiczna	,	 	41
3	roskosmos	,	 	41
4	podpisała	B	 	41
5	wczoraj	B	 	41
6	z	B	 	41
7	rządem	B	 	41
8	indii	B	 	41
9	porozumienie	B	 	41
10	o	B	 	41
11	wspólnych	B	 	41
12	badaniach	B	 	41
13	i	B	 	41
14	eksploracji	B	 	41
15	księżyca	.	 	41
16	porozumienie	B	 	41
17	podpisał	B	 	41
18	dyrektor	B	 	41
19	roskosmos	,	 	41
20	anatolii	B	 	41
21	perminow	,	 	41
22	i	B	 	41
23	sekretarz	B	 	41
24	departamentu	B	 	41
25	przestrzeni	B	 	41
26	kosmicznej	B	 	41
27	w	B	 	41
28	rządzie	B	 	41
29	indii	,	 	41
30	madhavan	B	 	41
31	nair	.	 	41
32	georgi	B	 	41
33	poliszczuk	,	 	41
34	dyrektor	B	 	41
35	generalny	B	 	41
36	biuro	B	 	41
37	konstrukcyjnego	B	 	41
38	imienia	B	 	41
39	ławoczkina	,	 	41
40	powiedział	,	 	41
41	że	B	 	41
42	rosja	B	 	41
43	wyślę	B	 	41
44	w	B	 	41
45	2010	B	 	41
46	bezzałogową	B	 	41
47	misję	B	 	41
48	na	B	 	41
49	księżyc	,	 	41
50	o	B	 	41
51	nazwie	B	 	41
52	luna	-	 	41
53	glob	B	 	41
54	rok	B	 	41
55	później	B	 	41
56	na	B	 	41
57	księżyc	B	 	41
58	polecieć	B	 	41
59	ma	B	 	41
60	łazik	,	 	41
61	współczesny	B	 	41
62	400	B	 	41
63	kg	B	 	41
64	łunochod	.	 	41
65	""""	B	 	41
66	pierwsza	B	 	41
67	misja	B	 	41
68	będzie	B	 	41
69	całkowicie	B	 	41
70	rosyjska	,	 	41
71	jednak	B	 	41
72	druga	B	 	41
73	zostanie	B	 	41
74	przeprowadzona	B	 	41
75	we	B	 	41
76	współpracy	B	 	41
77	z	B	 	41
78	indiami	B	 	41
79	""""	,	 	41
80	powiedział	B	 	41
81	poliszczuk	.	 	41
82	indie	B	 	41
83	mają	B	 	41
84	odpowiadać	B	 	41
85	za	B	 	41
86	rakietę	B	 	41
87	nośną	B	 	41
88	i	B	 	41
89	moduł	B	 	41
90	serwisowy	B	 	41
91	misji	.	 	41
92	start	B	 	41
93	odbędzie	B	 	41
94	się	B	 	41
95	również	B	 	41
96	z	B	 	41
97	indyjskiego	B	 	41
98	kosmodromu	.	 	41
99	luna	-	 	41
100	glob	B	 	41
101	będzie	B	 	41
102	miał	B	 	41
103	wstrzelić	B	 	41
104	w	B	 	41
105	powierzchnię	B	 	41
106	srebrnego	B	 	41
107	globu	B	 	41
108	12	B	 	41
109	penetratorów	,	 	41
110	które	B	 	41
111	utworzą	B	 	41
112	sieć	B	 	41
113	do	B	 	41
114	sejsmicznych	B	 	41
115	badań	B	 	41
116	wnętrza	B	 	41
117	naszego	B	 	41
118	naturalnego	B	 	41
119	satelity	.	 	41
120	potem	B	 	41
121	orbiter	B	 	41
122	zrzuci	B	 	41
123	na	B	 	41
124	jeden	B	 	41
125	z	B	 	41
126	biegunów	B	 	41
127	księżyca	B	 	41
128	automatyczną	B	 	41
129	stację	B	 	41
130	badawczą	B	 	41
131	wyposażoną	B	 	41
132	w	B	 	41
133	spektrometr	B	 	41
134	mas	B	 	41
135	i	B	 	41
136	neutronów	.	 	41
137	będzie	B	 	41
138	ona	B	 	41
139	badała	B	 	41
140	obecność	B	 	41
141	wody	B	 	41
142	w	B	 	41
143	skorupie	B	 	41
144	księżyca	.	 	41
145	urządzenie	B	 	41
146	skonstruowane	B	 	41
147	przez	B	 	41
148	rosyjskich	B	 	41
149	uczonych	B	 	41
150	zostanie	B	 	41
151	wpierw	B	 	41
152	przetestowane	B	 	41
153	w	B	 	41
154	misji	B	 	41
155	amerykańskiej	B	 	41
156	agencji	B	 	41
157	nasa	,	 	41
158	lunar	B	 	41
159	reconnaissance	B	 	41
160	orbiter	,	 	41
161	mającej	B	 	41
162	wystartować	B	 	41
163	w	B	 	41
164	2008	B	 	41
0	nie	B	 	42
1	zmieniłem	B	 	42
2	tego	,	 	42
3	ale	B	 	42
4	wydaje	B	 	42
5	mi	B	 	42
6	się	,	 	42
7	że	B	 	42
8	zamiast	B	 	42
9	""""	B	 	42
10	buddyźmie	B	 	42
11	""""	,	 	42
12	""""	B	 	42
13	marksiźmie	B	 	42
14	""""	,	 	42
15	""""	B	 	42
16	relatywiźmie	B	 	42
17	""""	B	 	42
18	powinno	B	 	42
19	być	B	 	42
20	""""	B	 	42
21	buddyzmie	B	 	42
22	""""	,	 	42
23	""""	B	 	42
24	marksizmie	B	 	42
25	""""	,	 	42
26	""""	B	 	42
27	relatywizmie	B	 	42
28	""""	.	 	42
29	może	B	 	42
30	wypowiedziałby	B	 	42
31	się	B	 	42
